sbj,stm,rt,key,pos,uhnd,hndns,eye,sex,age,edu
8101003552,80.bmp,0.4431348,q,6,l,r,r,f,45,1
8101003552,40.bmp,0.7711027,q,7,l,r,r,f,45,1
8101003552,10.bmp,0.3708343,q,10,l,r,r,f,45,1
8101003552,30.bmp,0.6049603,w,7,l,r,r,f,45,1
8101003552,10.bmp,0.9543999,q,7,l,r,r,f,45,1
8101003552,10.bmp,1.5065925,w,1,l,r,r,f,45,1
8101003552,50.bmp,0.4429912,p,8,r,r,r,f,45,1
8101003552,20.bmp,0.8478666,p,10,r,r,r,f,45,1
8101003552,40.bmp,0.7181038,o,3,r,r,r,f,45,1
8101003552,60.bmp,0.5321109,o,9,r,r,r,f,45,1
8101003552,40.bmp,0.5365056,p,12,r,r,r,f,45,1
8101003552,0.bmp,0.5114203,o,9,r,r,r,f,45,1
8101003552,80.bmp,0.5104068,o,9,r,r,r,f,45,1
8101003552,0.bmp,0.7195127,p,4,r,r,r,f,45,1
8101003552,80.bmp,1.0602065,o,2,r,r,r,f,45,1
8101003552,60.bmp,0.6988284,o,3,r,r,r,f,45,1
8101003552,80.bmp,0.7083525,o,13,r,r,r,f,45,1
8101003552,30.bmp,0.9101932,p,5,r,r,r,f,45,1
8101003552,30.bmp,0.6817576,p,12,r,r,r,f,45,1
8101003552,80.bmp,0.8545253,o,12,r,r,r,f,45,1
8101003552,40.bmp,0.7129434,o,1,r,r,r,f,45,1
8101003552,10.bmp,0.7215795,o,6,r,r,r,f,45,1
8101003552,50.bmp,0.8148549,o,13,r,r,r,f,45,1
8101003552,50.bmp,0.9121516,o,3,r,r,r,f,45,1
8101003552,70.bmp,0.5295373,o,11,r,r,r,f,45,1
8101003552,80.bmp,0.6184017,o,3,r,r,r,f,45,1
8101003552,60.bmp,0.7200752,o,13,r,r,r,f,45,1
8101003552,0.bmp,1.0090053,o,10,r,r,r,f,45,1
8101003552,30.bmp,0.5733429,o,1,r,r,r,f,45,1
8101003552,60.bmp,0.5880088,o,10,r,r,r,f,45,1
8101003552,10.bmp,0.5732706,o,5,r,r,r,f,45,1
8101003552,40.bmp,0.466405,o,11,r,r,r,f,45,1
8101003552,10.bmp,0.7704901,o,10,r,r,r,f,45,1
8101003552,30.bmp,0.8852544,o,2,r,r,r,f,45,1
8101003552,50.bmp,0.6332157,p,2,r,r,r,f,45,1
8101003552,50.bmp,0.8621539,o,12,r,r,r,f,45,1
8101003552,70.bmp,0.7246869,o,13,r,r,r,f,45,1
8101003552,60.bmp,0.7188477,o,8,r,r,r,f,45,1
8101003552,60.bmp,0.8007655,p,6,r,r,r,f,45,1
8101003552,10.bmp,0.5543363,p,2,r,r,r,f,45,1
8101003552,20.bmp,0.5451549,p,8,r,r,r,f,45,1
8101003552,70.bmp,0.6969908,o,8,r,r,r,f,45,1
8101003552,70.bmp,0.5835372,o,1,r,r,r,f,45,1
8101003552,10.bmp,0.9256476,o,9,r,r,r,f,45,1
8101003552,80.bmp,0.851662,p,11,r,r,r,f,45,1
8101003552,50.bmp,0.5413675,o,1,r,r,r,f,45,1
8101003552,0.bmp,0.4746263,o,1,r,r,r,f,45,1
8101003552,20.bmp,0.5245105,o,7,r,r,r,f,45,1
8101003552,0.bmp,0.5015225,o,7,r,r,r,f,45,1
8101003552,30.bmp,0.6499837,o,7,r,r,r,f,45,1
8101003552,0.bmp,0.6635893,o,13,r,r,r,f,45,1
8101003552,60.bmp,1.2188611,o,11,r,r,r,f,45,1
8101003552,60.bmp,1.1481329,o,2,r,r,r,f,45,1
8101003552,50.bmp,0.8747924,p,7,r,r,r,f,45,1
8101003552,80.bmp,0.6279442,p,4,r,r,r,f,45,1
8101003552,20.bmp,0.5839813,p,12,r,r,r,f,45,1
8101003552,50.bmp,0.5893469,p,9,r,r,r,f,45,1
8101003552,30.bmp,0.4578431,p,9,r,r,r,f,45,1
8101003552,40.bmp,0.585422,o,7,r,r,r,f,45,1
8101003552,20.bmp,0.6776822,o,6,r,r,r,f,45,1
8101003552,50.bmp,0.8546983,p,5,r,r,r,f,45,1
8101003552,10.bmp,0.8207604,p,8,r,r,r,f,45,1
8101003552,0.bmp,0.5041804,p,8,r,r,r,f,45,1
8101003552,20.bmp,0.5915972,p,3,r,r,r,f,45,1
8101003552,0.bmp,0.5664954,p,5,r,r,r,f,45,1
8101003552,50.bmp,0.5016228,p,4,r,r,r,f,45,1
8101003552,30.bmp,0.6086928,p,6,r,r,r,f,45,1
8101003552,20.bmp,0.6505412,p,9,r,r,r,f,45,1
8101003552,30.bmp,0.6711533,p,4,r,r,r,f,45,1
8101003552,10.bmp,0.4558886,p,3,r,r,r,f,45,1
8101003552,80.bmp,0.908206,o,8,r,r,r,f,45,1
8101003552,60.bmp,0.6953639,o,4,r,r,r,f,45,1
8101003552,0.bmp,0.6767398,p,2,r,r,r,f,45,1
8101003552,40.bmp,0.7494475,p,8,r,r,r,f,45,1
8101003552,40.bmp,0.9948375,o,10,r,r,r,f,45,1
8101003552,70.bmp,0.84753,o,9,r,r,r,f,45,1
8101003552,10.bmp,0.6567701,p,7,r,r,r,f,45,1
8101003552,20.bmp,0.8037693,p,1,r,r,r,f,45,1
8101003552,0.bmp,0.7094989,p,11,r,r,r,f,45,1
8101003552,60.bmp,0.7010164,p,1,r,r,r,f,45,1
8101003552,70.bmp,0.570942,p,7,r,r,r,f,45,1
8101003552,80.bmp,0.7083374,p,10,r,r,r,f,45,1
8101003552,50.bmp,0.6253364,o,10,r,r,r,f,45,1
8101003552,10.bmp,0.7349116,p,12,r,r,r,f,45,1
8101003552,20.bmp,0.7598285,p,13,r,r,r,f,45,1
8101003552,10.bmp,1.2323261,p,4,r,r,r,f,45,1
8101003552,30.bmp,0.5875877,p,13,r,r,r,f,45,1
8101003552,60.bmp,0.804281,p,5,r,r,r,f,45,1
8101003552,0.bmp,0.5409368,p,3,r,r,r,f,45,1
8101003552,20.bmp,0.506933,p,4,r,r,r,f,45,1
8101003552,20.bmp,0.6526406,p,5,r,r,r,f,45,1
8101003552,70.bmp,0.6019091,o,6,r,r,r,f,45,1
8101003552,30.bmp,0.5083335,p,3,r,r,r,f,45,1
8101003552,40.bmp,0.7186483,p,2,r,r,r,f,45,1
8101003552,70.bmp,0.5122545,p,5,r,r,r,f,45,1
8101003552,40.bmp,0.6064178,o,5,r,r,r,f,45,1
8101003552,60.bmp,0.7875175,o,7,r,r,r,f,45,1
8101003552,80.bmp,0.7378753,p,6,r,r,r,f,45,1
8101003552,70.bmp,0.6893496,o,12,r,r,r,f,45,1
8101003552,70.bmp,0.9492413,o,10,r,r,r,f,45,1
8101003552,70.bmp,0.7996254,p,4,r,r,r,f,45,1
8101003552,40.bmp,1.2170421,p,6,r,r,r,f,45,1
8101003552,10.bmp,0.4746979,p,13,r,r,r,f,45,1
8101003552,0.bmp,0.5111745,p,6,r,r,r,f,45,1
8101003552,70.bmp,0.3941632,p,3,r,r,r,f,45,1
8101003552,80.bmp,0.7040697,p,7,r,r,r,f,45,1
8101003552,0.bmp,0.5612668,p,12,r,r,r,f,45,1
8101003552,30.bmp,0.6299884,p,10,r,r,r,f,45,1
8101003552,50.bmp,0.5985521,p,11,r,r,r,f,45,1
8101003552,20.bmp,0.7904328,p,11,r,r,r,f,45,1
8101003552,40.bmp,0.4396304,p,4,r,r,r,f,45,1
8101003552,50.bmp,0.5420633,p,6,r,r,r,f,45,1
8101003552,80.bmp,0.9319974,p,5,r,r,r,f,45,1
8101003552,70.bmp,0.4680029,p,2,r,r,r,f,45,1
8101003552,10.bmp,0.5409264,p,1,r,r,r,f,45,1
8101003552,80.bmp,0.4937493,p,1,r,r,r,f,45,1
8101003552,20.bmp,0.4968461,p,2,r,r,r,f,45,1
8101003552,30.bmp,0.5731183,p,11,r,r,r,f,45,1
8101003552,40.bmp,0.5124806,p,9,r,r,r,f,45,1
8101003552,40.bmp,0.5094937,p,13,r,r,r,f,45,1
8101003552,60.bmp,0.5880082,p,12,r,r,r,f,45,1
8101003552,10.bmp,0.6153945,p,11,r,r,r,f,45,1
8101003552,30.bmp,0.5056067,p,8,r,r,r,f,45,1
8101003552,20.bmp,1.350304,p,3,r,r,r,f,45,1
8101003552,60.bmp,0.6138555,o,4,r,r,r,f,45,1
8101003552,40.bmp,0.6432725,p,3,r,r,r,f,45,1
8101003552,30.bmp,0.7999966,o,1,r,r,r,f,45,1
8101003552,0.bmp,0.886217,p,1,r,r,r,f,45,1
8101003552,70.bmp,0.7534981,p,8,r,r,r,f,45,1
8101003552,80.bmp,0.6072619,o,4,r,r,r,f,45,1
8101003552,0.bmp,0.5733208,p,12,r,r,r,f,45,1
8101003552,20.bmp,0.5223997,p,6,r,r,r,f,45,1
8101003552,80.bmp,0.7555781,o,5,r,r,r,f,45,1
8101003552,50.bmp,0.9123875,p,11,r,r,r,f,45,1
8101003552,60.bmp,0.6601055,p,3,r,r,r,f,45,1
8101003552,10.bmp,0.6569475,p,13,r,r,r,f,45,1
8101003552,10.bmp,0.4720352,p,3,r,r,r,f,45,1
8101003552,70.bmp,0.7600874,o,2,r,r,r,f,45,1
8101003552,40.bmp,0.4639797,p,12,r,r,r,f,45,1
8101003552,60.bmp,0.7980191,p,1,r,r,r,f,45,1
8101003552,80.bmp,0.6787753,p,2,r,r,r,f,45,1
8101003552,50.bmp,0.4734924,p,3,r,r,r,f,45,1
8101003552,40.bmp,0.5924313,p,10,r,r,r,f,45,1
8101003552,80.bmp,0.829702,p,7,r,r,r,f,45,1
8101003552,20.bmp,0.5733445,p,11,r,r,r,f,45,1
8101003552,30.bmp,0.4428489,p,11,r,r,r,f,45,1
8101003552,30.bmp,0.6234479,p,4,r,r,r,f,45,1
8101003552,40.bmp,0.5188568,p,8,r,r,r,f,45,1
8101003552,0.bmp,0.7688123,p,7,r,r,r,f,45,1
8101003552,70.bmp,0.746409,o,10,r,r,r,f,45,1
8101003552,50.bmp,0.4635019,p,7,r,r,r,f,45,1
8101003552,60.bmp,0.6060216,p,8,r,r,r,f,45,1
8101003552,10.bmp,0.6160831,p,5,r,r,r,f,45,1
8101003552,40.bmp,0.7518254,o,2,r,r,r,f,45,1
8101003552,70.bmp,0.5889259,p,13,r,r,r,f,45,1
8101003552,20.bmp,0.5007584,p,10,r,r,r,f,45,1
8101003552,60.bmp,0.7010901,o,10,r,r,r,f,45,1
8101003552,20.bmp,0.4457587,p,7,r,r,r,f,45,1
8101003552,80.bmp,0.4318719,p,9,r,r,r,f,45,1
8101003552,50.bmp,1.1097187,p,4,r,r,r,f,45,1
8101003552,40.bmp,0.5811179,p,11,r,r,r,f,45,1
8101003552,60.bmp,0.5024599,p,11,r,r,r,f,45,1
8101003552,30.bmp,0.5124227,p,9,r,r,r,f,45,1
8101003552,80.bmp,0.5681898,p,1,r,r,r,f,45,1
8101003552,60.bmp,0.5078635,p,6,r,r,r,f,45,1
8101003552,60.bmp,0.4955559,p,7,r,r,r,f,45,1
8101003552,30.bmp,0.6122646,p,7,r,r,r,f,45,1
8101003552,60.bmp,0.5397496,p,2,r,r,r,f,45,1
8101003552,60.bmp,0.9239823,p,13,r,r,r,f,45,1
8101003552,80.bmp,0.9489202,o,13,r,r,r,f,45,1
8101003552,50.bmp,0.6777297,o,12,r,r,r,f,45,1
8101003552,50.bmp,0.975769,o,10,r,r,r,f,45,1
8101003552,0.bmp,0.7161056,p,4,r,r,r,f,45,1
8101003552,30.bmp,0.6100864,p,10,r,r,r,f,45,1
8101003552,30.bmp,0.5451577,p,8,r,r,r,f,45,1
8101003552,60.bmp,0.7293487,p,12,r,r,r,f,45,1
8101003552,10.bmp,0.6065191,p,6,r,r,r,f,45,1
8101003552,40.bmp,0.6996292,o,7,r,r,r,f,45,1
8101003552,50.bmp,0.5732991,p,6,r,r,r,f,45,1
8101003552,10.bmp,0.5379783,p,2,r,r,r,f,45,1
8101003552,40.bmp,0.7839053,o,4,r,r,r,f,45,1
8101003552,80.bmp,0.5330615,p,6,r,r,r,f,45,1
8101003552,70.bmp,0.5721133,p,9,r,r,r,f,45,1
8101003552,0.bmp,0.5771039,p,13,r,r,r,f,45,1
8101003552,20.bmp,0.6557042,p,1,r,r,r,f,45,1
8101003552,40.bmp,0.5354822,p,1,r,r,r,f,45,1
8101003552,10.bmp,0.5961625,p,8,r,r,r,f,45,1
8101003552,40.bmp,0.5277407,p,9,r,r,r,f,45,1
8101003552,20.bmp,0.6266185,p,4,r,r,r,f,45,1
8101003552,50.bmp,0.4594492,p,13,r,r,r,f,45,1
8101003552,70.bmp,0.5023913,p,4,r,r,r,f,45,1
8101003552,0.bmp,0.5309741,p,8,r,r,r,f,45,1
8101003552,0.bmp,0.4344246,p,3,r,r,r,f,45,1
8101003552,80.bmp,0.7114117,p,8,r,r,r,f,45,1
8101003552,20.bmp,0.4452086,p,8,r,r,r,f,45,1
8101003552,10.bmp,0.5948838,p,10,r,r,r,f,45,1
8101003552,0.bmp,0.4827665,p,9,r,r,r,f,45,1
8101003552,10.bmp,0.6664891,p,9,r,r,r,f,45,1
8101003552,10.bmp,0.632603,p,11,r,r,r,f,45,1
8101003552,70.bmp,0.8190319,o,7,r,r,r,f,45,1
8101003552,0.bmp,0.6922008,p,5,r,r,r,f,45,1
8101003552,60.bmp,0.9737946,p,5,r,r,r,f,45,1
8101003552,50.bmp,0.7232508,o,5,r,r,r,f,45,1
8101003552,70.bmp,0.4827687,p,3,r,r,r,f,45,1
8101003552,70.bmp,0.7227728,p,6,r,r,r,f,45,1
8101003552,40.bmp,0.6649242,p,13,r,r,r,f,45,1
8101003552,20.bmp,0.5377798,p,5,r,r,r,f,45,1
8101003552,10.bmp,0.7436946,p,7,r,r,r,f,45,1
8101003552,20.bmp,0.5244935,p,9,r,r,r,f,45,1
8101003552,10.bmp,0.6686656,p,1,r,r,r,f,45,1
8101003552,0.bmp,0.4911898,p,11,r,r,r,f,45,1
8101003552,70.bmp,0.6621945,o,1,r,r,r,f,45,1
8101003552,30.bmp,0.7084647,p,6,r,r,r,f,45,1
8101003552,30.bmp,1.1823459,p,5,r,r,r,f,45,1
8101003552,60.bmp,0.6317074,p,9,r,r,r,f,45,1
8101003552,20.bmp,0.5001496,p,2,r,r,r,f,45,1
8101003552,80.bmp,0.4502164,p,3,r,r,r,f,45,1
8101003552,30.bmp,0.6639013,p,13,r,r,r,f,45,1
8101003552,80.bmp,0.5595461,p,10,r,r,r,f,45,1
8101003552,10.bmp,0.7764523,p,12,r,r,r,f,45,1
8101003552,20.bmp,0.9451298,p,12,r,r,r,f,45,1
8101003552,70.bmp,0.6470333,p,5,r,r,r,f,45,1
8101003552,40.bmp,0.6568272,p,6,r,r,r,f,45,1
8101003552,30.bmp,0.6569035,p,2,r,r,r,f,45,1
8101003552,40.bmp,0.4900941,p,5,r,r,r,f,45,1
8101003552,50.bmp,0.493891,p,2,r,r,r,f,45,1
8101003552,50.bmp,0.7180238,p,8,r,r,r,f,45,1
8101003552,70.bmp,0.6238284,p,11,r,r,r,f,45,1
8101003552,20.bmp,0.8094734,o,13,r,r,r,f,45,1
8101003552,30.bmp,0.9889387,o,3,r,r,r,f,45,1
8101003552,10.bmp,0.6253068,p,4,r,r,r,f,45,1
8101003552,0.bmp,0.7070602,p,6,r,r,r,f,45,1
8101003552,80.bmp,0.5537276,o,11,r,r,r,f,45,1
8101003552,70.bmp,0.797556,p,12,r,r,r,f,45,1
8101003552,50.bmp,0.5050882,p,1,r,r,r,f,45,1
8101003552,30.bmp,0.8001506,o,12,r,r,r,f,45,1
8101003552,50.bmp,0.4728579,p,9,r,r,r,f,45,1
8101003552,0.bmp,0.5283734,p,2,r,r,r,f,45,1
8101003552,80.bmp,0.6929346,o,12,r,r,r,f,45,1
8101003552,0.bmp,0.5424703,p,10,r,r,r,f,45,1
8101003552,0.bmp,0.546638,w,3,l,r,r,f,45,1
8101003552,80.bmp,0.6925047,q,11,l,r,r,f,45,1
8101003552,40.bmp,0.5662674,q,5,l,r,r,f,45,1
8101003552,70.bmp,0.6257636,w,2,l,r,r,f,45,1
8101003552,0.bmp,0.7244357,w,11,l,r,r,f,45,1
8101003552,50.bmp,0.760585,q,10,l,r,r,f,45,1
8101003552,80.bmp,0.5539606,w,7,l,r,r,f,45,1
8101003552,0.bmp,0.6498894,w,10,l,r,r,f,45,1
8101003552,50.bmp,0.7946607,w,11,l,r,r,f,45,1
8101003552,10.bmp,0.5180076,w,9,l,r,r,f,45,1
8101003552,40.bmp,0.440904,w,7,l,r,r,f,45,1
8101003552,30.bmp,0.4566313,w,7,l,r,r,f,45,1
8101003552,0.bmp,0.5457839,w,1,l,r,r,f,45,1
8101003552,20.bmp,0.3814591,w,2,l,r,r,f,45,1
8101003552,30.bmp,0.8184315,w,11,l,r,r,f,45,1
8101003552,20.bmp,0.4314199,w,8,l,r,r,f,45,1
8101003552,40.bmp,0.4540206,w,12,l,r,r,f,45,1
8101003552,70.bmp,0.4133103,w,4,l,r,r,f,45,1
8101003552,10.bmp,0.8520171,w,11,l,r,r,f,45,1
8101003552,20.bmp,0.4733686,w,12,l,r,r,f,45,1
8101003552,20.bmp,0.8351821,w,7,l,r,r,f,45,1
8101003552,60.bmp,0.4292024,w,9,l,r,r,f,45,1
8101003552,50.bmp,0.5756321,w,7,l,r,r,f,45,1
8101003552,50.bmp,0.8082507,q,6,l,r,r,f,45,1
8101003552,80.bmp,0.8287839,q,10,l,r,r,f,45,1
8101003552,50.bmp,0.5793737,w,1,l,r,r,f,45,1
8101003552,70.bmp,0.629805,q,9,l,r,r,f,45,1
8101003552,70.bmp,0.6640938,q,10,l,r,r,f,45,1
8101003552,10.bmp,0.9329087,w,13,l,r,r,f,45,1
8101003552,50.bmp,0.6566367,w,9,l,r,r,f,45,1
8101003552,80.bmp,0.6044714,q,6,l,r,r,f,45,1
8101003552,30.bmp,0.6107373,q,6,l,r,r,f,45,1
8101003552,0.bmp,0.9830554,w,2,l,r,r,f,45,1
8101003552,30.bmp,1.3325353,w,8,l,r,r,f,45,1
8101003552,80.bmp,1.4880145,w,5,l,r,r,f,45,1
8101003552,30.bmp,0.7425586,q,2,l,r,r,f,45,1
8101003552,60.bmp,0.76984,w,4,l,r,r,f,45,1
8101003552,0.bmp,0.4850373,w,7,l,r,r,f,45,1
8101003552,20.bmp,0.5880555,w,13,l,r,r,f,45,1
8101003552,60.bmp,0.7043194,w,6,l,r,r,f,45,1
8101003552,30.bmp,0.6185989,w,12,l,r,r,f,45,1
8101003552,20.bmp,0.6757014,w,1,l,r,r,f,45,1
8101003552,0.bmp,0.5661691,w,13,l,r,r,f,45,1
8101003552,0.bmp,0.5871126,w,9,l,r,r,f,45,1
8101003552,80.bmp,0.7135176,w,13,l,r,r,f,45,1
8101003552,20.bmp,0.8227564,w,11,l,r,r,f,45,1
8101003552,70.bmp,0.6595851,w,7,l,r,r,f,45,1
8101003552,40.bmp,0.7295143,q,1,l,r,r,f,45,1
8101003552,70.bmp,0.8129605,w,5,l,r,r,f,45,1
8101003552,80.bmp,0.5837782,w,8,l,r,r,f,45,1
8101003552,20.bmp,0.7496754,w,5,l,r,r,f,45,1
8101003552,10.bmp,0.4425197,w,3,l,r,r,f,45,1
8101003552,10.bmp,0.5993095,q,10,l,r,r,f,45,1
8101003552,70.bmp,0.5741284,w,8,l,r,r,f,45,1
8101003552,0.bmp,0.6378425,w,5,l,r,r,f,45,1
8101003552,40.bmp,0.4930365,q,2,l,r,r,f,45,1
8101003552,60.bmp,0.4928309,w,12,l,r,r,f,45,1
8101003552,40.bmp,0.6939822,w,3,l,r,r,f,45,1
8101003552,80.bmp,0.7996257,w,1,l,r,r,f,45,1
8101003552,40.bmp,0.6790934,w,9,l,r,r,f,45,1
8101003552,30.bmp,0.5929598,q,3,l,r,r,f,45,1
8101003552,60.bmp,0.4970404,q,7,l,r,r,f,45,1
8101003552,60.bmp,0.8330947,q,1,l,r,r,f,45,1
8101003552,50.bmp,0.5838463,w,4,l,r,r,f,45,1
8101003552,50.bmp,0.6311397,q,8,l,r,r,f,45,1
8101003552,20.bmp,0.5380148,q,4,l,r,r,f,45,1
8101003552,70.bmp,0.5409969,q,6,l,r,r,f,45,1
8101003552,60.bmp,0.5803421,w,13,l,r,r,f,45,1
8101003552,50.bmp,0.6561812,w,3,l,r,r,f,45,1
8101003552,40.bmp,0.7311666,w,11,l,r,r,f,45,1
8101003552,70.bmp,0.912743,w,1,l,r,r,f,45,1
8101003552,70.bmp,0.7660931,w,11,l,r,r,f,45,1
8101003552,30.bmp,0.566852,w,1,l,r,r,f,45,1
8101003552,0.bmp,0.6235091,w,6,l,r,r,f,45,1
8101003552,10.bmp,0.4626337,w,2,l,r,r,f,45,1
8101003552,70.bmp,0.4888101,w,3,l,r,r,f,45,1
8101003552,30.bmp,0.5629321,w,5,l,r,r,f,45,1
8101003552,70.bmp,0.597095,w,12,l,r,r,f,45,1
8101003552,60.bmp,0.9917314,q,5,l,r,r,f,45,1
8101003552,10.bmp,0.9993714,w,1,l,r,r,f,45,1
8101003552,40.bmp,0.5995062,w,13,l,r,r,f,45,1
8101003552,80.bmp,0.4934191,w,3,l,r,r,f,45,1
8101003552,20.bmp,0.4652184,w,3,l,r,r,f,45,1
8101003552,30.bmp,0.4224138,w,9,l,r,r,f,45,1
8101003552,20.bmp,0.8150517,w,10,l,r,r,f,45,1
8101003552,60.bmp,0.7234938,q,10,l,r,r,f,45,1
8101003552,50.bmp,0.8977755,q,2,l,r,r,f,45,1
8101003552,30.bmp,0.553506,q,4,l,r,r,f,45,1
8101003552,30.bmp,0.5493618,q,10,l,r,r,f,45,1
8101003552,10.bmp,0.565233,w,12,l,r,r,f,45,1
8101003552,60.bmp,0.6588239,w,8,l,r,r,f,45,1
8101003552,20.bmp,0.8940285,w,6,l,r,r,f,45,1
8101003552,10.bmp,0.6525738,w,7,l,r,r,f,45,1
8101003552,30.bmp,0.5067457,w,13,l,r,r,f,45,1
8101003552,0.bmp,0.756773,w,12,l,r,r,f,45,1
8101003552,10.bmp,0.7848868,w,5,l,r,r,f,45,1
8101003552,80.bmp,0.6595464,w,12,l,r,r,f,45,1
8101003552,40.bmp,1.0077873,w,8,l,r,r,f,45,1
8101003552,40.bmp,1.4200686,w,4,l,r,r,f,45,1
8101003552,10.bmp,0.7688035,w,4,l,r,r,f,45,1
8101003552,80.bmp,3.8771837,w,4,l,r,r,f,45,1
8101003552,0.bmp,0.5240744,w,4,l,r,r,f,45,1
8101003552,40.bmp,0.5322057,w,6,l,r,r,f,45,1
8101003552,10.bmp,0.9157451,w,6,l,r,r,f,45,1
8101003552,80.bmp,0.9968072,w,9,l,r,r,f,45,1
8101003552,50.bmp,0.7063026,w,13,l,r,r,f,45,1
8101003552,80.bmp,0.9077383,q,2,l,r,r,f,45,1
8101003552,70.bmp,0.659478,q,13,l,r,r,f,45,1
8101003552,20.bmp,0.7710982,q,9,l,r,r,f,45,1
8101003552,60.bmp,0.5978154,q,3,l,r,r,f,45,1
8101003552,50.bmp,0.6280541,q,12,l,r,r,f,45,1
8101003552,10.bmp,0.4776148,q,8,l,r,r,f,45,1
8101003552,60.bmp,0.8101005,q,11,l,r,r,f,45,1
8101003552,0.bmp,1.0420312,q,8,l,r,r,f,45,1
8101003552,60.bmp,1.6286778,w,2,l,r,r,f,45,1
8101003552,50.bmp,0.954445,w,5,l,r,r,f,45,1
8101003552,40.bmp,0.7975129,w,10,l,r,r,f,45,1
8101003552,20.bmp,1.0603841,w,5,l,r,r,f,45,1
8101003552,70.bmp,0.8695905,w,1,l,r,r,f,45,1
8101003552,20.bmp,0.5821846,w,7,l,r,r,f,45,1
8101003552,60.bmp,0.8629643,w,11,l,r,r,f,45,1
8101003552,10.bmp,0.6254225,w,9,l,r,r,f,45,1
8101003552,70.bmp,0.8277247,q,13,l,r,r,f,45,1
8101003552,30.bmp,0.8559254,w,10,l,r,r,f,45,1
8101003552,10.bmp,1.1132128,w,11,l,r,r,f,45,1
8101003552,30.bmp,0.6827093,w,8,l,r,r,f,45,1
8101003552,80.bmp,0.7336538,q,12,l,r,r,f,45,1
8101003552,20.bmp,0.7566722,w,2,l,r,r,f,45,1
8101003552,20.bmp,1.2160931,w,10,l,r,r,f,45,1
8101003552,50.bmp,1.0238143,w,11,l,r,r,f,45,1
8101003552,60.bmp,0.5326738,w,3,l,r,r,f,45,1
8101003552,70.bmp,0.5608076,w,7,l,r,r,f,45,1
8101003552,30.bmp,0.78017,w,11,l,r,r,f,45,1
8101003552,60.bmp,0.6421556,w,10,l,r,r,f,45,1
8101003552,0.bmp,0.6449861,w,11,l,r,r,f,45,1
8101003552,0.bmp,0.7219732,w,2,l,r,r,f,45,1
8101003552,10.bmp,0.6214396,w,10,l,r,r,f,45,1
8101003552,60.bmp,0.5884433,w,1,l,r,r,f,45,1
8101003552,30.bmp,1.4063413,w,9,l,r,r,f,45,1
8101003552,40.bmp,0.5848598,w,5,l,r,r,f,45,1
8101003552,10.bmp,1.0893916,w,6,l,r,r,f,45,1
8101003552,70.bmp,0.6000615,w,2,l,r,r,f,45,1
8101003552,80.bmp,0.6364361,q,10,l,r,r,f,45,1
8101003552,30.bmp,0.4969808,q,2,l,r,r,f,45,1
8101003552,70.bmp,0.4824151,q,10,l,r,r,f,45,1
8101003552,70.bmp,0.5019471,q,8,l,r,r,f,45,1
8101003552,20.bmp,0.4841104,q,4,l,r,r,f,45,1
8101003552,70.bmp,0.5801454,q,4,l,r,r,f,45,1
8101003552,30.bmp,0.6857031,q,12,l,r,r,f,45,1
8101003552,20.bmp,0.7784369,q,11,l,r,r,f,45,1
8101003552,30.bmp,0.6461369,q,1,l,r,r,f,45,1
8101003552,0.bmp,0.5666474,q,9,l,r,r,f,45,1
8101003552,60.bmp,0.5085935,q,8,l,r,r,f,45,1
8101003552,30.bmp,0.5932629,q,4,l,r,r,f,45,1
8101003552,10.bmp,0.5370868,q,3,l,r,r,f,45,1
8101003552,50.bmp,0.5044619,q,12,l,r,r,f,45,1
8101003552,50.bmp,0.5707868,w,5,l,r,r,f,45,1
8101003552,30.bmp,0.6711982,q,3,l,r,r,f,45,1
8101003552,70.bmp,0.7877862,q,12,l,r,r,f,45,1
8101003552,60.bmp,0.5146791,q,6,l,r,r,f,45,1
8101003552,40.bmp,0.6002747,q,12,l,r,r,f,45,1
8101003552,50.bmp,0.504347,q,2,l,r,r,f,45,1
8101003552,20.bmp,0.8391607,q,6,l,r,r,f,45,1
8101003552,0.bmp,0.4370455,q,12,l,r,r,f,45,1
8101003552,30.bmp,0.5203128,q,13,l,r,r,f,45,1
8101003552,80.bmp,0.5023488,q,4,l,r,r,f,45,1
8101003552,20.bmp,0.6106297,q,9,l,r,r,f,45,1
8101003552,80.bmp,0.9996242,w,1,l,r,r,f,45,1
8101003552,50.bmp,1.0528561,q,1,l,r,r,f,45,1
8101003552,10.bmp,1.1077917,q,8,l,r,r,f,45,1
8101003552,50.bmp,0.9455294,q,6,l,r,r,f,45,1
8101003552,20.bmp,0.894415,w,13,l,r,r,f,45,1
8101003552,0.bmp,0.5831023,w,6,l,r,r,f,45,1
8101003552,50.bmp,0.4587021,w,9,l,r,r,f,45,1
8101003552,40.bmp,0.4835242,w,10,l,r,r,f,45,1
8101003552,80.bmp,0.4211752,w,8,l,r,r,f,45,1
8101003552,10.bmp,1.0020454,q,4,l,r,r,f,45,1
8101003552,50.bmp,0.9584094,q,13,l,r,r,f,45,1
8101003552,40.bmp,1.4291304,w,7,l,r,r,f,45,1
8101003552,20.bmp,0.6302367,w,8,l,r,r,f,45,1
8101003552,0.bmp,0.723271,w,13,l,r,r,f,45,1
8101003552,70.bmp,0.5291672,w,3,l,r,r,f,45,1
8101003552,0.bmp,0.7276648,w,1,l,r,r,f,45,1
8101003552,80.bmp,0.6319749,w,5,l,r,r,f,45,1
